Lynelle,Desilva,204945735,62,73,2019,1
Lynett,Crossley,230308425,50,66,2016,1
Lela,Cordeiro,224462672,49,66,2019,0
Ardisj,Converse,282298464,64,84,2017,1
Jodie,Conde,243789646,40,74,2017,1
Gretta,Cheeks,315832733,60,92,2016,1
Rianon,Caldera,308240411,74,82,2019,0
Fredelia,Cairns,252443598,60,81,2017,0
Carlie,Burmeister,328825267,78,100,2016,0
Shirley,Burkhalter,213626325,88,99,2019,1
Olympia,Brawner,214117084,55,66,2018,1
Lila,Bott,306677182,100,99,2020,1
Karalynn,Youngs,223410030,100,76,2019,0
Ezmeralda,Vierra,278579303,66,92,2016,1
Tricia,Valladares,223344219,87,75,2019,1
Ursula,Tiffany,324463071,87,79,2020,1
Debera,Shrum,315197241,45,62,2017,1
Desiree,Shropshire,288093188,63,67,2020,1
Lian,Sevilla,258664803,82,66,2020,1
Ester,Rusk,323092302,75,72,2020,1
Hailee,Roof,305651347,63,64,2016,1
Stephie,Rodarte,281606784,75,75,2020,0
Elysee,Pedraza,210365190,83,64,2018,0
Shoshanna,Nino,223821675,83,88,2018,1
Kimberlee,Montana,200406439,74,80,2018,1
Brenda,Merino,270591504,46,84,2018,0
Ivy,Mcminn,217222326,47,76,2017,1
Catha,Markle,263667575,90,80,2016,0
Sarah,Mapp,304541953,55,81,2016,1
Cinderella,Lucia,238364203,58,84,2018,1
Bridget,Lajoie,299569026,87,77,2019,1
Gene,Koerner,236916073,91,96,2018,0
Marline,Kittrell,255450705,67,89,2019,1
Mandy,Kato,310414488,100,93,2020,1
Avivah,Hyder,292670355,67,64,2019,0
Blondelle,Hollifield,212420710,94,70,2018,1
Miriam,Heiser,259405816,64,73,2018,0
Yovonnda,Hazlett,300189748,79,93,2016,1
Caterina,Greenwald,247511076,96,92,2018,1
Riannon,Fant,241865598,62,64,2020,0
Rosetta,Eldredge,276128000,100,60,2020,1
Toinette,Dreher,259607360,68,92,2016,1
Angelita,Delafuente,285581925,62,81,2018,1
Marjy,Cravens,218479088,60,90,2019,1
Garnette,Claypool,298419726,54,97,2020,1
Marinna,Beecher,207975965,100,85,2017,0
Edith,Aronson,237335747,82,100,2020,1
Elizabeth,Alanis,319059605,88,72,2018,0
Ginelle,Worthen,257820755,49,86,2017,0
Randa,Wojcik,238717135,49,74,2019,0
Allys,Winger,292950385,77,88,2016,1
Madelle,Whitacre,204334349,56,93,2017,0
Monika,Wellington,224673027,60,73,2018,1
Agnella,Valverde,300200858,81,77,2016,1
Trescha,Valdivia,307320980,71,80,2020,1
Jemimah,,217394844,90,60,2017,0
Ediva,Troupe,264563688,88,75,2018,1
Dede,Thrower,296350150,64,87,2016,0
Nata,Swindell,205072815,49,77,2019,0
Rania,Suttles,242983826,44,100,2017,1
Kippy,Suh,298508650,91,80,2018,0
Irita,Stroman,292262540,50,100,2017,1
Rena,Spires,202180484,56,64,2017,0
Raquela,Slate,210024434,53,93,2017,1
Paulie,Shealy,243549503,44,89,2018,0
Lyndsay,Sarver,245362366,92,77,2020,1
Daniele,Sartin,285571246,51,66,2020,1
Tory,Sadowski,246112867,56,81,2016,1
Kristal,Rondeau,251839280,95,73,2020,0
Thomasa,Rolon,304349538,62,61,2020,0
Salomi,Rick,296974356,62,98,2019,1
Annie,Rex,256729338,70,66,2018,1
Elysee,Rascon,320282542,84,78,2016,1
Nettle,Priddy,290271860,84,76,2020,0
Orelia,Pine,211553872,74,90,2019,0
Laurena,Paulino,265559669,82,62,2020,0
Ciel,Nolte,245431360,42,90,2016,0
Jaynell,Munroe,317876362,100,71,2019,0
Alexine,Molloy,223300698,54,94,2020,0
Hildagarde,Mellon,327525172,96,95,2020,0
Zorah,Mciver,284822480,97,100,2018,0
Pearle,Lykins,212825287,88,71,2017,1
Noelani,Loggins,229405877,75,93,2016,0
Corabelle,Lillie,269763510,42,79,2016,0
Charisse,Lenoir,320745454,84,70,2018,0
Vikky,Klotz,299907156,71,64,2018,1
Cristabel,Kempf,206572077,98,76,2018,1
Shay,Jone,316906201,70,68,2019,1
Jacklyn,Hupp,214908769,64,73,2016,1
Ashla,Hollowell,269883820,85,71,2019,1
Jorey,Hollander,285248359,60,67,2019,0
Isidora,Haynie,207793584,40,95,2018,0
Moreen,Hassan,273266485,94,77,2017,0
Grethel,Harkness,304045067,52,84,2016,0
Annie,Harker,321099538,83,100,2016,0
Kirby,Gottlieb,232713941,61,84,2020,0
Romonda,Frith,293825718,91,79,2016,1
Avril,Eddins,246901423,78,66,2018,0
Dolli,Driskell,272674077,40,63,2016,1
Mahala,Doggett,224011698,66,71,2018,0
Allina,Densmore,249307198,75,68,2019,0
Gracie,Charette,311939507,49,82,2017,1
Hadria,Cassady,319137912,51,95,2020,1
Desirae,Carrol,327180190,64,64,2019,0
Edie,Byrum,290836581,85,76,2017,0
Franny,Burcham,294744336,77,81,2020,1
Mair,Buggs,252307897,71,80,2020,0
Babette,Benn,280467381,87,76,2018,1
Maren,Whitted,311277635,60,71,2017,1
Kristy,Warrington,308877155,44,88,2016,1
Nicole,Vandusen,242272553,66,90,2019,0
Codee,Vaillancourt,226152039,67,83,2018,1
Izabel,Steger,235562689,82,67,2019,0
Albertina,Spell,314309879,53,100,2018,1
Bibby,Siebert,297089304,97,90,2017,1
Michell,Scofield,202679198,46,83,2019,1
Roch,Quirk,259479555,56,84,2017,0
Rosabella,Purser,264424257,55,74,2016,1
Anselma,Plumb,258355164,75,62,2016,0
Lisette,Orcutt,231624232,44,85,2016,1
Dynah,Northern,224646104,81,96,2018,1
Bettye,Nordstrom,249228344,78,95,2018,1
Fredrika,Mosely,325897029,89,61,2020,1
Bertine,Michalski,292784735,83,,2017,1
Alla,Mcphail,271049292,52,84,2020,1
Catharina,Mcdavid,223175510,40,95,2018,0
Prudy,Mccraw,227661324,94,74,2018,0
Meg,Martini,217589847,94,79,2016,0
Sherill,Marchese,265057945,97,75,2017,1
Isis,Mannino,252020906,45,83,2017,0
Odette,Leo,272212848,69,100,2018,0
Aleece,Lefevre,216537593,43,64,2017,1
Ibby,Largent,302776615,51,75,2018,0
Ollie,Lanza,230664699,57,64,2020,0
Ernesta,Kress,251174602,94,95,2018,1
Shayla,Isham,209690639,48,79,2017,0
Jill,Hunsaker,285243633,64,96,2016,0
Lora,Hoch,247884952,50,,2016,1
Malorie,Hildebrandt,240504464,46,85,2019,1
Robin,Guarino,305397248,61,92,2020,1
Kalina,Grijalva,293638153,40,71,2019,1
Laurette,Graybill,257633929,97,68,2017,0
Ainsley,Fick,272017608,52,71,2017,1
Elenore,Ewell,289368193,55,86,2016,1
Janeva,Ewald,251856170,47,64,2019,0
Hally,Deangelo,313965467,45,63,2017,0
Korie,Cusick,311439365,52,98,2017,1
Dulcinea,Crumley,254039158,42,96,2019,0
Joelle,Coston,237763838,52,77,2017,0
Cindelyn,Cathcart,242507257,73,91,2018,0
Karolina,Carruthers,220998499,65,76,2018,0
Jacquelynn,Bullington,301424030,81,86,2018,1
Marinna,Brian,286152681,59,69,2019,0
Torrie,Bowes,322994906,59,77,2017,1
Ira,Blain,238299757,86,94,2017,1
Dinah,Blackford,239062519,91,100,2018,1
Tilda,Barboza,310220579,47,70,2018,0
Denice,Yingling,251810760,96,64,2016,0
Roxana,Woodland,266260951,49,86,2017,0
Anni,Wert,237721917,64,67,2020,1
Bren,Weiland,317717645,83,72,2020,1
Happy,Varga,231000249,79,60,2020,0
Audrie,Silverstein,315125585,59,82,2018,0
Marquita,Sievers,300759905,94,92,2019,1
Marti,Shuster,265034357,96,87,2018,1
Shana,Shumway,265422878,59,79,2020,1
Lora,Scudder,323232435,99,67,2016,1
Milli,Runnels,281086324,76,90,2016,1
Claudie,Rumsey,208284681,70,60,2019,0
Corrine,Renfroe,298743401,83,74,2019,0
Catherina,Provencher,241962000,85,75,2020,1
Krystle,Polley,310209070,44,76,2016,0
Joice,Mohler,234012874,69,69,2017,0
Kizzee,Middlebrooks,316801906,81,87,2017,1
Nissa,Kutz,208247905,60,92,2020,0
Lorne,Koster,235457683,91,94,2020,1
Enrika,Korn,256634304,90,64,2017,1
Yasmin,Grow,243907541,72,62,2016,0
Mia,Groth,210720521,50,67,2020,1
Rebe,Glidden,277591842,99,89,2017,1
Aurilia,Fazio,292982224,47,88,2016,0
Issie,Deen,320108123,48,80,2020,0
Nertie,Corn,230291605,100,90,2017,1
Angele,Copper,318096539,70,74,2017,1
Darline,Chipman,216629560,69,73,2017,1
Donia,Chenoweth,264688315,54,84,2016,0
Selena,Champlin,299304180,92,96,2018,1
Natalie,Cedillo,311019346,100,70,2018,0
Shela,Carrero,273387210,64,71,2016,1
Alis,Carmody,219600498,72,93,2020,0
Millisent,Buckles,290042142,93,70,2016,1
Roseanna,Brien,252680219,41,63,2016,0
Auroora,Boutin,228189827,43,89,2020,1
Gennifer,Bosch,322395505,46,65,2016,0
Tobe,Bill,302927091,77,70,2017,0
Bridie,Berkowitz,293490047,85,64,2018,0
Ellissa,Altamirano,300694488,74,98,2016,0
Matilda,Wilfong,310864689,51,72,2016,1
Clari,Wiegand,219359564,88,63,2018,0
Madelyn,Waites,309332113,78,60,2017,0
Aaren,Truesdale,245055350,98,83,2017,1
Patti,Toussaint,301881789,73,98,2017,0
Korie,Tobey,258933925,78,65,2017,0
Phyllida,Tedder,323819863,89,75,2020,0
Savina,Steelman,226135631,69,96,2017,1
Jacqueline,Sirois,311400962,73,99,2019,0
Noelani,Schnell,321448074,88,74,2020,0
Lavinie,Robichaud,225920759,100,88,2016,0
Alison,Ridge,308228126,95,64,2019,0
Chantalle,Richburg,231389680,73,73,2017,0
Kristan,Pray,230250212,93,70,2018,1
Michaela,Plumley,250187475,94,65,2016,1
Marrissa,Pizarro,296003836,55,80,2016,1
Myriam,Piercy,319623034,62,85,2020,1
Sonnie,Ortego,277802025,97,65,2018,0
Suzanne,Oberg,284707071,77,96,2018,1
Kendra,Neace,290395519,68,61,2016,0
Georgina,Music,287929767,45,67,2019,0
Hali,Mickey,324333334,75,79,2017,0
Ada,Mertz,281488805,61,84,2017,0
Julianne,Mcnew,307836228,65,94,2017,0
Janey,Matta,230923373,100,78,2017,0
Dulsea,Lawyer,256857893,79,82,2020,1
Laurice,Lapp,248529568,45,75,2016,0
Heda,Lair,314290521,79,78,2016,1
Geraldine,Kibler,254248858,79,98,2018,0
Nydia,Jessie,325877431,44,65,2017,1
Maire,Howlett,232980939,56,100,2017,0
Colline,Hollister,314350966,58,63,2020,1
Raquel,Hofer,297889617,87,83,2016,1
Adriaens,Hatten,286314404,56,94,2019,1
Elysha,Hagler,269378345,51,96,2019,1
Cybill,Germany,264693774,81,80,2018,0
Rhetta,Falgoust,297593509,100,87,2020,0
Melicent,Engelhardt,253025442,57,80,2019,1
Celine,Eberle,306610862,90,79,2020,0
Gui,Eastwood,313803286,44,99,2017,0
Valry,Dombrowski,235808394,85,97,2017,1
Minta,Dinsmore,270138961,56,82,2017,1
Gussi,Daye,280200493,65,76,2017,0
Leoline,Cool,267725786,52,69,2017,1
Amandi,Casares,201125920,48,64,2019,0
Ginni,Capone,291310882,47,83,2016,1
Bessy,Braud,252732649,51,97,2016,0
Tatiania,Balch,262127327,77,83,2018,1
Karylin,Autrey,248637958,48,94,2017,1
Rivi,Wendel,230045248,82,68,2019,1
Valera,Tyndall,253519255,54,91,2020,0
Madeline,Toy,287965335,73,96,2020,0
Auguste,Strobel,222711408,55,76,2018,1
Ericka,Stoltz,230401228,89,60,2017,0
Debbi,Spinelli,308908733,61,82,2016,0
Batsheva,Serrato,299988506,46,63,2020,1
Pru,Rochester,202451704,47,68,2019,1
Kiri,Reber,244436987,47,60,2018,1
Toma,Real,258942545,86,68,2017,1
Eachelle,Rathbone,265272415,62,60,2017,1
Dyane,Palomino,224071438,66,76,2016,1
Kit,Noah,261812183,70,86,2019,1
Risa,Nickels,291181554,43,70,2019,1
Coleen,Mayle,290065408,41,82,2016,1
Emelita,Mathers,295887686,90,67,2019,0
Marty,Mach,266039651,91,67,2020,1
Corey,Loeffler,236934231,84,72,2016,1
Koral,Littrell,321691158,61,97,2019,1
Doralynn,Levinson,249036004,69,77,2020,0
Rana,Leong,219907007,90,99,2019,0
Catarina,Lemire,271637517,43,82,2020,0
Erna,Lejeune,311381760,44,63,2017,1
Joannes,Lazo,282093939,56,94,2019,1
Livvyy,Lasley,219302203,80,98,2018,0
Lenette,Koller,258092681,93,67,2019,1
Kathi,Kennard,281184773,67,64,2019,1
Charmine,Jester,273863234,95,82,2018,0
Elonore,Hoelscher,225528967,68,91,2016,0
Vicky,Hintz,200553122,68,80,2018,1
Amalee,Hagerman,227919371,72,60,2018,0
Mahalia,Greaves,204024615,83,86,2016,1
Carolann,Fore,231889133,50,60,2017,1
Cairistiona,Eudy,241926640,67,94,2017,1
Malissa,Engler,221178357,40,91,2020,0
Kati,Corrales,314226380,73,94,2016,0
Britt,Cordes,291258152,68,94,2020,1
Winne,Brunet,209745432,64,64,2018,0
Lyndel,Bidwell,297537711,96,81,2019,1
Dedie,Bennet,320451928,53,72,2019,1
Kerry,Bare,271603140,90,86,2016,0
Tabby,Tyrrell,310917745,77,66,2020,0
Sheilah,Tharpe,314402242,53,61,2020,1
Ranice,Swinton,279187027,80,76,2020,1
Vanny,Stribling,276670369,93,70,2019,1
Verina,Steven,282129764,95,88,2018,1
Idalina,Southworth,323698554,47,61,2020,0
Gina,Sisneros,206727468,79,78,2020,0
Amabelle,Shane,220682507,41,92,2017,1
Gerti,Savoie,254732616,69,63,2016,0
Cynde,Samons,264023824,46,81,2020,0
Nat,Ruvalcaba,295540058,48,94,2018,0
Cinnamon,Roscoe,237748342,50,78,2017,1
Ansley,Ries,305690703,64,64,2018,1
Harriott,Ramer,283144102,72,95,2016,0
Goldy,Omara,275019960,98,63,2018,1
Cornelia,Mosqueda,274427027,62,90,2016,1
Regine,Millar,316472186,81,83,2019,0
Tera,Mcpeak,265566383,78,100,2020,1
Lexi,Macomber,250005626,83,97,2019,1
Cathie,Luckey,224367283,97,70,2016,1
Emmy,Litton,306293207,59,88,2020,1
Rebekkah,Lehr,238940020,59,90,2016,0
Valeria,Lavin,256187069,90,63,2016,0
Perla,Hubbs,235811347,94,91,2018,0
Lindsey,Hoard,277972704,53,91,2019,1
Tiphany,,249658952,62,89,2016,1
Twyla,Hibbs,287242629,61,73,2017,1
Delphine,Hagans,325288526,70,83,2017,0
Kora,Futrell,217441594,54,71,2017,1
Natalie,Exum,261720874,92,84,2020,0
Cyb,Evenson,241408574,53,86,2017,1
Gisele,Dicks,235566154,45,82,2018,0
Ronda,Culler,257429795,82,94,2017,0
Ted,Chou,258551852,76,63,2017,0
Loleta,Carbaugh,227797695,61,61,2017,1
Kristien,Callen,294621898,58,94,2018,0
Roxie,Brashear,302306296,68,63,2019,0
Euphemia,Bloomer,272843742,68,61,2020,1
Jessalyn,Blakeney,270694746,53,69,2019,1
Elysha,Bigler,302475112,84,97,2018,1
Lorna,Addington,272500214,74,63,2017,0
Billi,Woodford,247361885,56,94,2018,0
Bernetta,Witter,234542385,79,74,2020,1
Allyson,Unruh,289825532,47,64,2017,1
Donielle,Tolentino,298788590,94,64,2016,1
Adorne,Sumrall,322368798,70,85,2018,1
Shalna,Stgermain,265210764,95,66,2019,0
Georgette,Smock,311289003,52,62,2016,0
Shannah,Sherer,318562525,52,67,2019,1
Saudra,Salem,272283188,56,93,2016,0
Essy,Rochelle,248626070,72,70,2017,1
Gill,Rayner,264316853,63,89,2016,1
Chelsea,Pooler,234158440,98,60,2017,0
Fanechka,Oquinn,284762152,59,76,2017,0
Charleen,Nero,263413234,59,98,2016,0
Dorolisa,Milano,310793966,47,67,2016,0
Cathryn,Mcglothlin,242796567,65,81,2018,0
Sissy,Mars,201820659,74,84,2018,1
Sarajane,Linden,262274680,98,72,2020,1
Phaidra,Kowal,319523973,53,100,2019,1
Domini,Kerrigan,213979116,63,90,2020,0
Yolanda,Ibrahim,277087235,41,75,2019,0
Aeriel,Harvell,323506759,97,74,2017,1
Dina,Hanrahan,219090941,67,85,2019,0
Kerstin,Goodall,257130216,85,92,2016,1
Estella,Geist,207573414,46,86,2016,0
Maureen,Fussell,232567059,75,100,2019,1
Elenore,Fung,236284253,41,72,2019,1
Meryl,Ferebee,304496666,99,64,2018,0
Gwenny,Federico,259468310,99,64,2020,1
Horatia,Eley,281697157,76,62,2017,1
Eimile,Eggert,240375293,51,71,2016,1
Pattie,Dorsett,234522576,90,79,2017,1
Karlee,Dingman,220741737,74,95,2018,0
Claribel,Destefano,243147436,54,77,2019,0
Leodora,Colucci,266684618,81,82,2017,0
Mariann,Clemmer,293095951,77,66,2019,1
Carmelita,Caesar,309067843,56,64,2018,0
Tova,Burnell,245357926,64,87,2018,0
Tamarah,Brumbaugh,255270065,57,76,2020,1
Jessica,Boddie,256033075,50,89,2020,1
Gertie,Berryhill,227271228,64,78,2016,1
George,Avelar,294052863,85,75,2018,0
Ailsun,Alcantara,250998018,81,88,2019,0
Mame,Abbey,235532679,69,92,2020,0
Estel,Winder,218238782,58,65,2016,1
Jacinta,Winchell,274122629,90,75,2020,1
Alleen,,289182433,57,64,2019,1
Marchelle,Vandenberg,318448629,87,72,2019,0
Saree,Trotman,325491687,44,68,2020,0
Ashely,Thurber,267297252,96,100,2018,1
Pierrette,Thibeault,305196846,66,65,2018,1
Peggi,Stlouis,263062223,73,69,2020,0
Leanna,Stilwell,216716128,45,81,2016,1
Moyra,Sperling,328336085,94,98,2016,1
Aurlie,Shattuck,324015457,86,84,2018,1
Audrey,Sarmiento,255216581,44,99,2016,1
Ranna,Ruppert,280473447,66,76,2020,0
Marget,Rumph,229374476,73,69,2019,0
Petronia,Renaud,277684211,92,,2018,0
Meagan,Randazzo,274390069,69,84,2020,0
Cristal,Rademacher,246928574,58,,2016,1
Chantal,Quiles,329043847,98,94,2019,1
Emalee,Pearman,329165429,75,70,2017,1
Cthrine,Palomo,261002998,74,60,2018,1
Jacquelyn,Mercurio,311611976,71,95,2016,0
Daffy,Lowrey,279315420,43,74,2017,0
Reeva,Lindeman,217877740,40,84,2020,0
Martita,Lawlor,295972213,50,84,2019,0
Nydia,Larosa,315162809,79,73,2018,0
Yasmin,Lander,322373518,91,89,2017,0
Nelia,Labrecque,225798960,51,99,2018,0
Birgit,Kimber,213300006,84,93,2016,1
Monica,Hovis,209192452,76,99,2016,1
Laurette,Holifield,262873307,77,95,2018,0
Hadria,Henninger,326836736,100,80,2018,1
Halimeda,Hawkes,285143002,68,82,2017,1
Cristie,Hartfield,279649714,66,73,2016,0
Augustina,Hann,329160923,100,90,2016,1
Kania,Hague,209391338,100,68,2017,1
Robinetta,Genovese,302076759,78,92,2019,1
Minnaminnie,Garrick,212355678,42,80,2019,0
Rhianna,Fudge,242691246,85,98,2018,1
Catherina,Frink,223385846,98,64,2017,0
Brenn,Eddings,264641362,44,89,2018,0
Chlo,Dinh,279585835,69,87,2016,0
Jemie,Dear,306427250,95,99,2018,0
Pia,Cutter,316068379,98,62,2016,1
Hildegaard,Cribbs,275048242,76,84,2017,0
Agnese,Constant,226705371,66,88,2020,1
Bili,Calvillo,232127269,87,85,2018,0
Colette,Bunton,299241612,67,76,2018,0
Consuela,Brodeur,218377730,61,64,2018,0
Erina,Bolding,245710300,79,67,2020,0
Odessa,Blanding,308085968,51,86,2018,1
Nita,Agosto,207354419,97,73,2019,1
Nicola,Zahn,278743329,75,87,2018,0
Chantalle,Wiener,261080731,53,80,2017,1
Dayle,Trussell,281045017,62,98,2020,1
Darci,Tew,236012748,64,61,2016,0
Viviana,Tello,250105113,76,85,2018,1
Adella,Teixeira,206560309,88,98,2017,0
Deeann,Stephan,272026167,70,74,2018,1
Julieta,Speck,295229533,46,76,2019,1
Trudie,Sharma,317671530,79,95,2016,0
Korney,Shanklin,280903715,60,78,2018,1
Astrid,Sealy,308323980,96,83,2016,1
Gigi,Scanlan,253129260,59,97,2019,1
Milka,Santamaria,218642253,43,77,2016,0
Linnie,Roundy,225512050,84,76,2017,1
Mureil,Robichaux,262452228,85,75,2017,1
Wanda,Ringer,273188267,40,86,2016,0
Karen,Rigney,305275906,78,85,2019,1
Zonda,Prevost,207748884,56,94,2017,1
Katinka,Polson,216887809,84,81,2017,1
Linnea,Philip,297426451,69,80,2018,1
Orelle,Pass,290639918,48,92,2016,0
Camel,Nord,203939419,46,68,2016,1
Nadiya,Moxley,210825631,69,90,2020,0
Jandy,Mohammed,256454346,43,75,2017,0
Kalinda,Medford,206668282,67,100,2016,1
Mathilda,Mccaslin,245886190,79,63,2018,1
Magda,Mcardle,318889530,55,67,2018,0
Constantina,Macarthur,290441922,43,76,2020,0
Rosemary,Lewin,299381169,55,84,2020,1
Joli,Lasher,303634609,74,79,2016,0
Kay,Ketcham,314643329,68,84,2020,1
Margarete,Keiser,318167088,63,75,2018,1
Denys,Heine,306001855,80,,2016,0
Dulci,Hackworth,220811122,90,86,2016,1
Demeter,Grose,257611362,95,75,2018,0
Marthe,Grizzle,282361356,89,68,2018,1
Yetty,Grass,204595231,40,93,2018,0
Joellyn,Gillman,267453933,58,61,2016,1
Nessie,Gartner,251704203,83,81,2019,1
Yolande,Garth,255531742,53,71,2016,0
Kelsi,Frazee,257888138,63,68,2016,0
Leah,Fleury,216613235,84,70,2019,0
Niki,Fast,271338578,85,92,2020,0
Doti,Edson,226479610,61,75,2016,1
Brita,Edmonson,273173352,75,69,2016,1
Katha,Derry,299799874,100,75,2016,1
Nikoletta,Deck,296442117,96,83,2017,1
Wilone,Cronk,212291417,84,79,2017,1
Kaia,Conant,241963582,95,74,2017,1
Willyt,Burress,276684805,55,100,2020,0
Dorise,Burgin,326852792,95,77,2016,1
Kalila,Broom,301783857,100,100,2020,1
Olly,Brockington,270618571,49,82,2019,1
Madonna,,264891246,65,70,2020,1
Gwynne,Bolick,214109163,57,74,2019,0
Nanni,Boger,270251657,40,79,2017,1
Imelda,Birchfield,209638586,57,91,2018,0
Veradis,Billington,252825837,76,84,2016,1
Lebbie,Baily,320724914,49,,2016,1
Teddy,Bahena,211926847,91,74,2016,1
Ealasaid,Armbruster,269029406,81,77,2018,1
Lorilyn,Anson,282287333,82,78,2018,1
Kaela,Yoho,230019770,58,65,2018,0
Imojean,Wilcher,283331231,53,100,2016,0
Deeanne,Tinney,241813007,88,78,2018,1
Tabina,Timberlake,212220719,51,94,2018,1
Michaella,Thoma,262277532,77,99,2016,0
Dot,Thielen,273490183,55,82,2019,0
Bernadina,Sutphin,280784761,63,92,2019,0
Blondell,Stultz,313251095,50,82,2016,0
Malynda,Sikora,324370452,52,70,2018,0
Charis,Serra,274749375,59,83,2018,0
Robbie,Schulman,241790317,52,66,2018,0
Jana,Scheffler,237755772,50,74,2016,0
Sheryl,Santillan,204609706,67,69,2018,0
Dulcine,Robin,209459962,67,66,2016,1
Lianne,Rego,271097816,71,89,2018,1
Margit,Preciado,268269180,74,93,2019,1
Cal,Pinkham,326916930,56,91,2018,1
Persis,Monday,297553834,60,71,2017,1
Frederica,Mickle,285159046,64,61,2017,0
Dorrie,Luu,241476152,57,78,2018,0
Dode,Lomas,327474680,78,72,2017,0
Theadora,Lizotte,217844252,58,99,2016,1
Gabbey,Lent,271676270,63,64,2018,0
Merrie,Lenard,287626604,81,93,2019,0
Issi,Kellerman,222202778,47,94,2016,0
Gertruda,Keil,215521921,60,67,2016,0
Elva,Juan,245948008,65,76,2019,0
Giana,Johanson,327388907,99,63,2017,1
Rosene,Hernadez,257850167,55,67,2016,1
Magdalene,Hartsfield,315937996,78,96,2018,0
Yasmeen,Hang,326103526,55,100,2017,0
Irena,Haber,321115110,62,79,2020,1
Lexine,Gorski,313938419,50,63,2019,1
Robinet,Farkas,310235257,98,72,2018,0
Cindi,Eberhardt,218218251,70,93,2020,0
Meagan,Duquette,238633728,78,87,2020,1
Datha,Delano,280829814,91,64,2020,0
Filia,Cropper,320725084,73,95,2018,1
Clarie,Cozart,251686549,46,98,2016,1
Marina,Cockerham,313095005,82,74,2017,0
Sonni,Chamblee,279209632,94,75,2019,1
Sibella,Cartagena,218645170,55,62,2020,0
Daisi,Cahoon,325712529,45,61,2020,0
Clair,Buzzell,238334100,74,70,2017,1
Lizzie,Brister,224778961,60,84,2018,0
Evanne,Brewton,239849758,60,73,2020,1
Deina,Blackshear,297756056,88,84,2017,1
Eugenie,Benfield,264163565,67,81,2018,0
Brigid,Aston,320275960,81,91,2020,1
Randa,Ashburn,223628602,51,94,2019,0
Tuesday,Arruda,270243326,72,85,2019,1
Ertha,Wetmore,224185411,95,89,2016,0
Esther,Weise,292299470,49,98,2017,1
Dell,Vaccaro,314980537,59,66,2020,1
Delphinia,Tucci,205057532,100,93,2017,0
Linea,Sudduth,213255998,54,63,2017,0
Noella,Stromberg,280210553,61,61,2020,1
Kania,Stoops,289900601,94,98,2020,0
Ainslee,Showalter,238855186,51,98,2016,1
Brigida,Shears,325218450,78,68,2019,1
Allianora,Runion,232573314,63,85,2017,1
Min,Rowden,229189135,52,96,2019,0
Jodee,Rosenblum,271990669,56,83,2016,0
Rozalin,Riffle,270047830,47,89,2019,0
Harley,Renfrow,290580674,77,72,2016,1
Corri,Peres,225087437,58,72,2019,1
Jillian,Obryant,261678176,98,85,2018,1
Elysee,Nicolas,270630205,70,66,2018,1
Brena,Leftwich,276816456,52,67,2016,1
Nicky,Lark,220050299,75,70,2018,1
Adrianne,Landeros,232177100,75,88,2017,0
Lindsey,Kistler,261886763,53,93,2019,1
Audrie,Killough,282145638,54,63,2020,0
Rubi,Kerley,308865066,95,94,2016,1
Wylma,Kastner,267655346,55,70,2018,0
Dee,Hoggard,261688612,97,74,2017,0
Felicle,Hartung,297665139,58,61,2018,0
Hedda,Guertin,235463130,87,92,2019,0
Linzy,Govan,227997870,95,74,2020,1
Gaby,Gatling,312629299,62,92,2019,1
Freddi,Gailey,224264115,100,95,2016,1
Miguela,Fullmer,218487057,74,81,2020,0
Tamma,Fulford,212931627,96,77,2017,1
Pauly,Flatt,303650219,75,60,2020,0
Dulcy,Esquibel,292811353,74,63,2016,1
Diann,Endicott,228109763,72,84,2018,1
Alaine,Edmiston,279755392,95,71,2020,1
Angelia,Edelstein,312133674,67,93,2017,0
Linda,Dufresne,247982560,47,91,2019,0
Mira,Dressler,219773553,90,64,2019,0
Hatti,Dickman,265512177,94,94,2018,1
Anitra,Chee,219016486,82,70,2016,1
Brigid,Busse,284401779,93,88,2017,1
Maren,Bonnett,307684284,64,69,2016,0
Hedwig,Bogart,212355508,64,88,2019,0
Wendye,Berard,240360870,50,79,2016,1
Carola,Barrington,236079044,71,67,2019,1
Dallas,Arena,222864920,45,79,2018,1
Raquela,Anton,216098018,78,87,2019,1
Brear,Yoshida,253922203,95,60,2019,0
Papagena,Velarde,260629047,51,65,2019,1
Belvia,Veach,247302606,62,69,2018,0
Muire,Vanhouten,253742756,46,88,2018,1
Nanette,Vachon,300879842,80,68,2020,1
Cammi,Tolson,245181216,80,71,2020,1
Almeta,Tolman,290552896,77,68,2018,0
Karlotte,Tennyson,312020136,48,76,2017,0
Trixi,Stites,200587559,80,79,2016,1
Evvie,Soler,254590409,87,,2016,0
Gwenore,Shutt,310271541,74,86,2016,0
Cammy,Ruggles,223042454,83,87,2017,0
Arlina,Rhone,211574631,89,71,2018,0
Teresa,Pegues,244948484,41,85,2020,1
Lexie,Ong,260575544,53,88,2020,0
Tamma,Neese,311081194,96,66,2019,0
Kassia,Muro,297685568,83,74,2020,1
Diann,Moncrief,203564109,77,86,2020,0
Ginni,Mefford,268735114,59,96,2019,0
Drucy,Mcphee,282576835,73,61,2019,0
Emlyn,Mcmorris,246903290,45,76,2018,1
Jacinda,Mceachern,222408770,73,96,2018,0
Madelyn,Mcclurg,322354710,96,87,2017,0
